Assignment Week,Source ID,Canonical Source ID,Title,Provider,Resource Type,Original Role,Disposition,Primary Instructional Location,Relationship,Requirement,Inline,Exact Backlink,Additional Course Locations,After Resource Action,Reason
27,pyserial,pyserial,pySerial Documentation,pySerial project,Official project documentation,Required · API teaching/reference,RETAINED + INTEGRATED,Week 27 → Career Lesson → Automated test is still a physical measurement system,Used in,required,YES,learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-automated-test-is-still-a-physical-measurement-system&from=media&media=pyserial,Used in: Week 17 → Career Lesson → Use pySerial as a visible port → bytes → message pipeline [learn.html?week=17&stage=career-lesson&lesson=1&section=career-w17-use-pyserial-as-a-visible-port-bytes-message-pipeline&from=media&media=pyserial],"After using this reference, be able to locate, explain, or apply: Expect partial reads; define timeout semantics; always close/clean up the port.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
27,pytest,pytest,pytest Documentation,pytest project,Official project documentation,Required · Test framework instruction,RETAINED + INTEGRATED,"Week 27 → Career Lesson → A test case has setup, stimulus, acquisition, evaluation, cleanup, and report stages",Used in,required,YES,learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-a-test-case-has-setup-stimulus-acquisition-evaluation-cleanup-and-report&from=media&media=pytest,"Used in: Week 28 → Career Lesson → Career integration: verification, validation, test design, and traceability [learn.html?week=28&stage=career-lesson&lesson=1&section=career-w28-career-integration-verification-validation-test-design-and-traceability&from=media&media=pytest]","After using this reference, be able to locate, explain, or apply: Separate setup/cleanup errors from DUT failures and guarantee resource cleanup.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
27,pythonDocs,pythonDocs,Python 3 Documentation,Python Software Foundation,Official documentation,Required · Language/library reference,RETAINED + INTEGRATED,Week 27 → Career Lesson → Career integration: Python hardware-test automation and data integrity,Used in,required,YES,learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-career-integration-python-hardware-test-automation-and-data-integrity&from=media&media=pythonDocs,,"After using this reference, be able to locate, explain, or apply: Preserve raw values and timestamps before derived interpretation.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
27,pyvisaInstrumentComm,pyvisaInstrumentComm,PyVISA — Communicating with Your Instrument,PyVISA Project,Open-source instrument-control documentation,Required when controlling VISA/SCPI instruments · I/O and timeout reference,RETAINED + INTEGRATED,Week 27 → Career Lesson → Automated test is still a physical measurement system,Used in,required,YES,learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-automated-test-is-still-a-physical-measurement-system&from=media&media=pyvisaInstrumentComm,,"After using this reference, be able to locate, explain, or apply: Verify identity/configuration before testing, set explicit timeouts/termination, handle communication exceptions, and close resources during cleanup.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
27,tekPythonAutomation,tekPythonAutomation,Getting Started with Oscilloscope Automation and Python,Tektronix,Test-equipment manufacturer Python automation guide,Required · Python measurement-automation teaching,RETAINED + INTEGRATED,Week 27 → Career Lesson → Automated test is still a physical measurement system,Taught in,required,YES,learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-automated-test-is-still-a-physical-measurement-system&from=media&media=tekPythonAutomation,,"After using this reference, be able to locate, explain, or apply: Automate deliberate instrument settings and queries; do not use remote control as a substitute for knowing what measurement the requirement actually needs.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,atlassianIncidentWorkflow,atlassianIncidentWorkflow,Managing Incidents with an IT Service Desk,Atlassian,Industry service-desk incident workflow guidance,"Required · Help-desk, escalation, and closure workflow",RETAINED + INTEGRATED,"Week 28 → CETa Lesson → Service literature, parts cross-reference, and manufacturer support",Taught in,required,YES,learn.html?week=28&stage=ceta-lesson&lesson=0&section=concept-5&from=media&media=atlassianIncidentWorkflow,,"After using this resource, be able to explain or apply: Escalation is a controlled technical decision when authority, risk, tools or expertise exceed your boundary—not a substitute for recording what you already observed and tried.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,digiKeyCrossReference,digiKeyCrossReference,How to Locate Alternate Products — Cross Reference Tool,DigiKey,Electronics distributor parts cross-reference tutorial,Required · Replacement-part cross-reference procedure,RETAINED + INTEGRATED,"Week 28 → CETa Lesson → Service literature, parts cross-reference, and manufacturer support",Used in,required,YES,learn.html?week=28&stage=ceta-lesson&lesson=0&section=concept-5&from=media&media=digiKeyCrossReference,,"After using this reference, be able to locate, explain, or apply: A cross-reference result is a candidate, not automatic equivalence; verify critical ratings, function, package/pinout and the governing datasheets before substitution.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,nasaSystems,nasaSystems,NASA Systems Engineering Handbook,NASA,Government engineering handbook,Required · Report/evidence authority,RETAINED + INTEGRATED,Week 28 → Career Lesson → The report should show the reasoning chain,Used in,required,YES,learn.html?week=28&stage=career-lesson&lesson=1&section=career-w28-the-report-should-show-the-reasoning-chain&from=media&media=nasaSystems,Used in: Week 22 → Career Lesson → Traceability controls scope [learn.html?week=22&stage=career-lesson&lesson=1&section=career-w22-traceability-controls-scope&from=media&media=nasaSystems] | Used in: Week 23 → Career Lesson → A controlled baseline isolates future change [learn.html?week=23&stage=career-lesson&lesson=1&section=career-w23-a-controlled-baseline-isolates-future-change&from=media&media=nasaSystems] | Used in: Week 26 → Career Lesson → Architecture follows responsibilities and test seams [learn.html?week=26&stage=career-lesson&lesson=1&section=career-w26-architecture-follows-responsibilities-and-test-seams&from=media&media=nasaSystems],"After using this reference, be able to locate, explain, or apply: Record planned condition, observed result, anomaly, root cause, corrective action, retest and traceability.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,nasaTechnicalPlanning,nasaTechnicalPlanning,NASA Systems Engineering Handbook — 6.1 Technical Planning,NASA,Government systems-engineering project-planning guidance,Required · Project-management/technical-planning instruction,RETAINED + INTEGRATED,Week 28 → CETa Lesson → Field versus shop procedure and project management,Taught in,required,YES,learn.html?week=28&stage=ceta-lesson&lesson=0&section=concept-6&from=media&media=nasaTechnicalPlanning,,"After using this resource, be able to explain or apply: Scale the method to technician/electronics work. For field service, include authorization/access, safety, tools/spares, outage window, backup/rollback and communication; compare that with the more controlled shop/bench environment.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,neetsTechnicianHandbook,neetsTechnicianHandbook,NEETS Module 19 — The Technician's Handbook,U.S. Navy Electricity and Electronics Training Series / Historic Naval Ships Association,Legacy technician reference manual used only for durable service-literature principles,Required · Legacy service-literature principles only,RETAINED + INTEGRATED,"Week 28 → CETa Lesson → Service literature, parts cross-reference, and manufacturer support",Used in,required,YES,learn.html?week=28&stage=ceta-lesson&lesson=0&section=concept-5&from=media&media=neetsTechnicianHandbook,,"After using this reference, be able to locate, explain, or apply: Treat Navy publication names, organizations and ordering systems as historical examples only; transfer the principle to the current manufacturer service manual, datasheet, bulletin or employer knowledge base for the equipment at hand.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,niFaultInjection,niFaultInjection,Using Fault Insertion Units for Electronic Testing,National Instruments,Test-and-measurement manufacturer fault-injection tutorial,Required · Controlled hardware fault-injection methodology,RETAINED + INTEGRATED,Week 28 → Career Lesson → Fault injection validates the detector and diagnostic path,Taught in,required,YES,learn.html?week=28&stage=career-lesson&lesson=1&section=career-w28-fault-injection-validates-the-detector-and-diagnostic-path&from=media&media=niFaultInjection,,"After using this resource, be able to explain or apply: Distinguish open circuit, pin-to-pin short, short-to-ground and short-to-power concepts; the course must emulate only electrically safe faults appropriate to the low-voltage project rather than copying high-energy HIL hardware literally.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
28,pytest,pytest,pytest Documentation,pytest project,Official project documentation,Path-specific · Reproducible fault cases,RETAINED + INTEGRATED,"Week 28 → Career Lesson → Career integration: verification, validation, test design, and traceability",Used in,supporting,YES,learn.html?week=28&stage=career-lesson&lesson=1&section=career-w28-career-integration-verification-validation-test-design-and-traceability&from=media&media=pytest,"Used in: Week 27 → Career Lesson → A test case has setup, stimulus, acquisition, evaluation, cleanup, and report stages [learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-a-test-case-has-setup-stimulus-acquisition-evaluation-cleanup-and-report&from=media&media=pytest]","After using this reference, be able to locate, explain, or apply: Keep fault IDs and requirement IDs traceable.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
